ConsumerRating,SellerRating,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,DealType,ID_Rating
4.8,4.6,4.9,4.8,4.8,4.6,4.7,4.9,Good,1528
4.7,4.8,4.7,4.6,4.6,4.6,4.8,4.7,Good,1529
4.6,4.9,4.9,4.2,4.8,4.1,4.6,4.9,Good,1530
4.7,4.2,4.7,4.7,4.6,4.5,4.8,4.8,Fair,1531
5.0,4.8,5.0,5.0,5.0,4.9,4.9,4.9,Great,1532
4.7,4.7,4.8,4.8,4.6,4.6,4.8,4.7,Great,1533
4.6,4.6,4.8,4.7,4.5,4.5,4.7,4.6,Great,1534
4.9,4.3,4.9,4.9,5.0,4.6,4.9,4.9,Good,1535
4.9,4.9,4.9,5.0,4.9,4.6,5.0,5.0,Good,1536
4.8,4.4,4.9,4.8,4.8,4.7,4.8,4.9,Good,1537
5.0,4.4,5.0,5.0,5.0,4.8,5.0,5.0,Good,1538
4.7,4.6,4.8,4.6,4.7,4.6,4.7,4.8,Good,1539
4.7,4.9,4.8,4.6,4.8,4.7,4.8,4.6,Fair,1540
4.8,4.7,5.0,4.7,5.0,4.3,4.7,5.0,Great,1541
4.7,4.4,4.9,4.9,4.8,4.3,4.9,4.5,Good,1542
4.7,4.6,4.7,4.6,4.7,4.7,4.7,4.8,Good,1543
4.8,3.6,4.9,4.8,4.8,4.6,4.8,4.7,Great,1544
4.8,4.5,4.9,4.8,5.0,4.4,4.9,4.9,Good,1545
4.8,4.3,4.8,4.7,4.8,4.7,4.8,4.9,Good,1546
4.8,4.8,4.8,4.8,4.7,4.6,4.9,4.8,Good,1547
4.7,3.0,4.9,4.8,4.6,4.5,4.9,4.7,Good,1548
4.6,4.7,4.7,4.7,4.9,4.4,4.7,4.6,Great,1549
4.7,4.5,4.7,4.7,4.7,4.7,4.8,4.8,Fair,1550
4.7,4.8,4.8,4.7,4.7,4.7,4.7,4.7,Great,1551
4.8,4.4,4.8,4.8,4.8,4.5,4.8,4.7,Good,1552
4.7,4.4,4.9,4.8,4.8,4.5,4.7,4.7,Good,1553
4.8,4.7,4.8,4.7,4.7,4.7,4.7,4.8,Good,1554
4.8,4.2,4.9,4.8,4.8,4.6,4.9,4.7,Great,1555
4.9,4.3,4.9,4.8,4.9,4.8,4.9,4.9,Good,1556
4.6,4.6,4.7,4.7,4.6,4.3,4.7,4.6,Fair,1557
4.3,4.5,4.6,4.6,4.3,4.1,4.5,4.1,Good,1558
4.7,4.8,4.9,4.8,4.8,4.4,4.8,4.7,Good,1559
4.8,4.3,4.8,4.9,4.9,4.7,4.9,4.8,Fair,1560
4.8,4.2,4.9,4.7,4.7,4.7,4.8,4.8,Fair,1561
5.0,4.8,4.9,5.0,4.9,5.0,5.0,5.0,Good,1562
4.8,4.4,4.9,4.7,4.7,4.6,4.8,4.8,Good,1563
4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.9,Good,1564
4.7,4.9,4.8,4.8,4.6,4.7,4.8,4.8,Good,1565
4.9,4.9,5.0,5.0,4.9,4.7,4.9,4.9,Good,1566
4.7,2.0,4.7,4.6,4.6,4.6,4.8,4.7,Good,1567
4.8,4.8,4.5,4.7,4.7,4.8,4.8,5.0,Fair,1568
4.9,4.7,5.0,4.0,5.0,5.0,5.0,5.0,Good,1569
4.9,4.9,4.9,4.9,5.0,4.6,4.9,4.9,Good,1570
4.7,4.5,4.8,4.8,4.8,4.4,4.7,4.7,Good,1571
4.9,4.7,4.9,4.8,4.9,4.7,4.9,5.0,Fair,1572
4.2,3.5,4.5,4.5,4.0,3.8,4.7,3.8,Good,1573
5.0,4.4,5.0,5.0,5.0,5.0,5.0,5.0,Good,1574
4.6,4.5,4.6,4.7,4.6,4.5,4.7,4.8,Great,1575
4.5,3.9,4.7,4.2,4.2,4.6,4.7,4.4,Good,1576
4.8,4.9,4.8,4.8,4.8,4.6,4.7,4.8,Good,1577
4.9,4.8,4.9,4.9,4.8,4.9,4.9,5.0,Great,1578
4.6,4.9,4.7,4.6,4.5,4.5,4.7,4.6,Great,1579
4.9,4.7,5.0,5.0,4.8,4.7,5.0,4.9,Great,1580
4.8,4.7,5.0,4.5,5.0,4.5,5.0,5.0,Great,1581
4.7,4.8,4.6,4.6,4.5,4.8,4.5,4.8,Good,1582
4.7,4.7,4.8,4.8,4.7,4.6,4.8,4.7,Great,1583
4.9,4.9,4.9,4.8,4.8,4.8,4.8,4.9,Good,1584
4.7,3.3,4.7,4.8,4.8,4.5,4.8,4.8,Good,1585
4.7,4.7,4.7,4.7,4.7,4.4,4.7,4.6,Good,1586
5.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,Not Specified,1587
5.0,4.8,5.0,5.0,5.0,5.0,4.8,5.0,Good,1588
4.5,4.7,4.7,4.7,4.5,4.2,4.6,4.3,Good,1589
4.9,4.2,5.0,4.9,4.8,4.8,4.9,4.8,Great,1590
4.8,4.1,5.0,4.6,5.0,4.6,5.0,4.9,Good,1591
4.8,4.6,4.9,4.8,4.8,4.6,4.9,4.7,Great,1592
4.5,4.7,4.6,4.7,4.2,4.3,4.8,4.4,Good,1593
4.8,3.1,4.9,4.8,4.8,4.6,4.9,4.8,Fair,1594
4.7,4.6,4.8,4.7,4.6,4.5,4.8,4.6,Great,1595
4.9,4.3,5.0,4.9,5.0,4.9,5.0,5.0,Good,1596
4.8,4.8,4.6,4.9,4.9,4.9,4.6,4.9,Great,1597
4.6,2.4,4.7,4.6,4.6,4.4,4.6,4.7,Great,1598
4.8,4.5,4.8,4.8,4.7,4.7,4.9,4.9,Good,1599
4.8,4.6,4.7,4.8,4.8,4.7,4.9,4.8,Fair,1600
4.8,4.5,4.8,4.7,4.8,4.6,4.9,4.8,Good,1601
4.1,1.0,4.6,4.5,3.7,3.7,4.7,3.5,Fair,1602
4.8,4.6,4.8,4.7,4.8,4.7,4.9,4.9,Great,1603
4.9,4.3,4.9,4.8,4.9,4.8,4.8,5.0,Good,1604
4.7,4.4,4.8,4.7,4.6,4.5,4.8,4.6,Good,1605
4.9,4.7,5.0,4.9,4.8,4.8,4.9,4.9,Good,1606
4.9,4.7,4.7,5.0,5.0,4.7,5.0,5.0,Not Specified,1607
4.8,4.3,4.9,4.8,4.9,4.7,4.8,4.8,Fair,1608
4.8,4.1,4.9,4.8,4.8,4.6,4.9,4.8,Good,1609
4.7,4.6,4.8,4.7,4.8,4.5,4.8,4.6,Good,1610
4.8,4.7,4.9,4.8,5.0,4.4,4.9,4.9,Good,1611
4.7,4.9,4.8,4.8,4.5,4.6,4.7,4.6,Good,1612
4.9,4.2,5.0,4.9,4.9,4.8,5.0,4.9,Great,1613
4.7,4.5,4.9,4.9,4.8,4.3,4.9,4.5,Great,1614
4.7,4.6,4.8,4.8,4.7,4.6,4.8,4.8,Good,1615
4.3,4.7,4.5,4.4,4.1,4.2,4.6,4.3,Good,1616
4.6,3.9,4.6,4.9,4.7,4.1,4.8,4.5,Good,1617
4.8,4.4,4.8,4.6,4.9,4.6,4.8,4.9,Great,1618
4.8,4.9,4.8,4.7,4.7,4.7,4.9,4.9,Good,1619
4.7,4.4,4.6,4.5,4.5,4.7,4.9,4.7,Fair,1620
4.9,4.9,5.0,5.0,5.0,4.7,4.9,4.9,Fair,1621
4.8,4.7,4.9,4.8,4.8,4.8,4.9,4.9,Good,1622
4.5,4.1,4.6,4.7,4.4,4.3,4.7,4.3,Fair,1623
4.8,3.6,4.9,4.8,4.8,4.7,4.9,4.8,Good,1624
4.6,4.6,4.7,4.6,4.5,4.5,4.7,4.6,Good,1625
5.0,4.6,5.0,5.0,5.0,5.0,5.0,5.0,Fair,1626
4.9,4.7,4.9,4.9,4.9,4.9,4.9,4.8,Good,1627
4.8,4.9,4.9,4.8,4.6,4.6,4.8,4.9,Fair,1628
4.8,4.6,4.8,4.8,4.8,4.7,4.8,4.8,Good,1629
4.8,4.1,4.8,4.8,4.8,4.6,4.8,4.7,Not Specified,1630
4.6,4.2,4.8,4.7,4.6,4.4,4.7,4.5,Good,1631
4.9,4.8,4.9,4.9,4.9,4.8,4.9,4.9,Good,1632
4.2,3.7,4.5,4.5,4.0,3.8,4.7,3.8,Good,1633
4.8,4.6,4.8,4.7,4.7,4.7,4.8,4.8,Great,1634
4.7,4.3,4.7,4.6,4.7,4.6,4.9,4.8,Good,1635
4.8,4.6,4.8,4.8,4.8,4.8,4.8,4.8,Great,1636
4.8,2.4,4.8,4.8,4.8,4.6,4.9,4.8,Great,1637
4.8,4.1,4.8,4.7,4.8,4.7,4.8,4.8,Good,1638
4.8,5.0,4.8,4.7,4.8,4.7,4.9,4.9,Good,1639
4.7,4.8,4.7,4.7,4.8,4.7,4.7,4.8,Good,1640
4.7,3.0,4.9,4.7,4.8,4.6,4.8,4.6,Good,1641
4.7,3.3,4.8,4.8,4.4,4.6,4.8,4.7,Great,1642
4.7,3.0,4.7,4.7,4.9,4.7,4.8,4.7,Good,1643
4.4,3.0,4.2,4.5,4.0,4.4,4.8,4.5,Fair,1644
4.8,1.3,4.9,4.8,4.8,4.7,4.8,4.9,Good,1645
4.5,4.3,4.6,4.7,4.3,4.5,4.6,4.5,Good,1646
4.8,4.8,4.7,4.7,4.8,4.6,4.8,4.8,Good,1647
4.9,1.0,4.9,5.0,4.9,4.8,4.9,4.9,Great,1648
4.7,4.6,4.9,4.8,4.8,4.4,4.8,4.7,Fair,1649
4.8,4.7,4.8,4.8,4.7,4.7,4.9,4.9,Good,1650
4.7,3.9,4.7,4.7,4.9,4.6,4.8,4.8,Good,1651
4.8,4.5,4.8,4.8,4.6,4.7,4.9,4.9,Good,1652
4.8,4.5,4.8,4.8,4.7,4.8,4.9,4.8,Great,1653
5.0,4.8,5.0,5.0,5.0,5.0,4.8,5.0,Great,1654
4.6,4.9,4.7,4.7,4.7,4.3,4.8,4.5,Good,1655
4.7,4.7,4.9,4.8,4.7,4.6,4.8,4.5,Fair,1656
4.6,4.4,4.6,4.6,4.4,4.6,4.8,4.7,Good,1657
4.6,3.7,4.6,4.5,4.5,4.5,4.7,4.6,Not Specified,1658
4.7,4.6,4.0,5.0,5.0,5.0,5.0,4.0,Not Specified,1659
4.7,4.3,4.7,4.7,4.6,4.6,4.8,4.7,Good,1660
4.8,4.7,4.9,4.8,4.8,4.6,5.0,4.9,Fair,1661
4.5,3.5,5.0,4.7,5.0,3.7,4.0,4.0,Good,1662
4.6,4.6,4.6,4.7,4.6,4.5,4.7,4.8,Good,1663
4.3,4.6,4.6,4.6,4.3,4.1,4.5,4.1,Great,1664
4.7,3.8,4.9,4.8,4.6,4.5,4.9,4.7,Great,1665
4.8,4.5,4.9,4.9,4.8,4.4,4.9,4.6,Great,1666
4.8,4.7,4.8,4.8,4.8,4.7,4.9,4.9,Good,1667
4.8,4.6,4.9,4.9,4.6,4.6,4.8,4.8,Good,1668
4.8,4.3,4.8,4.8,4.8,4.7,4.9,4.9,Great,1669
4.8,4.5,4.8,4.8,4.8,4.6,4.9,4.8,Good,1670
3.7,3.5,3.9,3.8,4.1,3.3,3.8,4.0,Great,1671
4.6,4.0,4.6,4.5,4.6,4.5,4.7,4.7,Great,1672
4.8,4.5,4.7,4.7,4.8,4.6,4.8,4.8,Good,1673
4.6,2.5,4.8,4.7,4.7,4.4,4.8,4.6,Good,1674
4.5,4.3,4.9,4.9,4.2,4.3,4.8,4.2,Good,1675
4.8,4.8,4.9,4.9,4.8,4.6,4.8,4.7,Good,1676
4.8,4.5,4.9,4.9,4.7,4.4,4.9,4.8,Good,1677
4.4,4.7,4.6,4.3,4.6,4.0,4.6,4.3,Fair,1678
4.8,3.0,4.9,4.8,5.0,4.4,4.9,4.9,Great,1679
4.8,4.6,4.8,4.7,4.8,4.7,4.9,4.7,Fair,1680
4.5,4.6,4.7,4.6,4.6,4.4,4.6,4.5,Good,1681
4.7,4.7,4.7,4.6,4.8,4.4,4.7,4.7,Not Specified,1682
4.7,3.5,4.7,4.7,4.7,4.6,4.7,4.7,Fair,1683
4.4,4.0,4.4,4.5,4.3,4.3,4.6,4.3,Not Specified,1684
4.8,4.5,4.8,4.7,4.8,4.7,4.8,4.8,Great,1685
4.9,4.8,5.0,4.9,4.9,4.6,4.9,4.8,Great,1686
4.2,4.5,4.5,4.5,4.0,3.8,4.7,3.8,Great,1687
4.8,4.3,4.8,4.7,4.7,4.7,4.8,4.8,Fair,1688
5.0,4.5,5.0,5.0,5.0,4.9,4.9,4.9,Good,1689
4.5,4.6,4.6,4.7,4.4,4.3,4.7,4.3,Fair,1690
4.9,4.7,4.9,4.9,4.9,4.6,5.0,5.0,Good,1691
4.3,4.6,4.6,4.6,4.3,4.1,4.5,4.1,Good,1692
4.7,3.7,4.8,4.8,4.6,4.6,4.8,4.8,Great,1693
4.7,2.0,4.7,4.7,4.6,4.8,4.8,4.8,Great,1694
4.4,4.4,4.7,4.6,4.4,4.0,4.7,3.9,Good,1695
4.8,4.8,5.0,4.5,5.0,4.5,5.0,5.0,Fair,1696
4.9,3.7,5.0,4.9,4.9,4.7,5.0,4.8,Great,1697
4.3,3.4,4.4,4.1,4.9,3.4,5.0,4.2,Good,1698
4.8,3.9,4.9,4.8,4.8,4.8,4.9,4.9,Good,1699
4.8,3.0,4.8,4.9,4.9,4.5,4.9,5.0,Fair,1700
4.7,4.0,4.8,4.8,4.7,4.7,4.8,4.8,Great,1701
4.8,4.1,4.9,4.9,4.8,4.6,4.9,4.8,Great,1702
4.8,5.0,4.8,4.8,4.8,4.7,4.8,4.8,Good,1703
4.8,4.9,4.9,4.7,4.8,4.7,4.8,4.8,Fair,1704
4.7,4.7,4.8,4.8,4.7,4.6,4.8,4.8,Great,1705
4.5,4.6,4.7,4.4,4.4,4.4,4.5,4.6,Fair,1706
4.7,4.1,4.8,4.8,4.8,4.4,4.7,4.7,Fair,1707
4.5,4.7,4.5,4.5,4.5,4.5,4.6,4.6,Good,1708
4.6,4.7,4.7,4.6,4.5,4.5,4.7,4.6,Good,1709
4.6,4.8,4.8,4.7,4.6,4.4,4.7,4.5,Good,1710
4.7,4.0,4.7,4.6,4.6,4.6,4.8,4.9,Great,1711
4.7,4.8,4.9,4.7,4.6,4.3,4.9,4.3,Fair,1712
4.7,2.0,4.8,4.7,4.7,4.6,4.8,4.7,Good,1713
4.8,4.6,4.9,4.7,4.7,4.7,4.8,4.8,Good,1714
4.6,4.7,4.8,4.7,4.6,4.4,4.7,4.5,Good,1715
4.7,4.9,4.8,4.6,4.7,4.5,4.7,4.7,Good,1716
4.2,4.7,4.3,4.0,4.3,4.3,4.0,5.0,Fair,1717
4.8,4.7,4.9,4.9,4.8,4.8,4.9,4.8,Good,1718
4.7,4.7,4.6,4.8,4.8,4.8,4.6,4.7,Good,1719
4.9,4.8,4.9,4.9,4.7,4.8,4.9,4.9,Great,1720
4.9,4.9,5.0,4.9,4.9,4.6,4.9,4.8,Good,1721
4.7,4.8,4.4,4.7,4.8,4.8,4.8,4.6,Not Specified,1722
4.2,4.6,4.5,4.5,4.0,3.8,4.7,3.8,Good,1723
3.7,1.6,3.9,3.8,4.1,3.3,3.8,4.0,Good,1724
4.8,4.1,4.9,4.8,4.8,4.6,4.8,4.8,Great,1725
4.9,4.1,4.9,4.8,4.9,4.8,4.8,5.0,Good,1726
4.9,4.7,4.8,4.9,4.9,4.7,4.9,4.8,Good,1727
4.8,3.5,4.8,4.8,4.8,4.6,4.6,4.8,Fair,1728
4.8,3.3,4.9,4.9,4.8,4.6,4.9,4.8,Fair,1729
4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,Great,1730
4.3,4.8,4.6,4.5,4.2,4.1,4.6,4.2,Good,1731
4.7,4.5,4.8,4.7,4.6,4.7,4.7,4.8,Fair,1732
4.8,4.9,4.8,4.8,4.7,4.7,4.8,4.8,Fair,1733
4.8,4.4,4.8,4.7,4.7,4.7,4.8,4.9,Good,1734
4.8,4.4,4.9,4.7,4.8,4.7,4.7,4.8,Good,1735
4.8,4.7,4.8,4.8,4.9,4.6,4.9,4.8,Good,1736
4.9,4.3,4.9,4.8,5.0,4.9,5.0,5.0,Great,1737
4.7,4.6,4.8,4.8,4.8,4.4,4.7,4.7,Good,1738
4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.9,Good,1739
4.9,4.7,4.9,4.9,4.9,4.6,4.9,4.8,Good,1740
4.8,2.7,4.8,4.8,4.8,4.8,4.9,4.8,Good,1741
4.7,4.3,4.7,4.7,4.7,4.5,4.7,4.7,Great,1742
4.9,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Not Specified,1743
4.9,3.9,4.9,4.9,5.0,4.6,5.0,4.8,Good,1744
4.9,4.0,5.0,4.9,4.9,4.8,5.0,5.0,Good,1745
4.8,4.2,4.8,4.8,4.8,4.8,4.9,4.8,Good,1746
4.4,2.9,4.6,4.1,4.3,4.4,4.4,4.7,Great,1747
4.8,4.7,4.9,4.8,4.8,4.6,4.8,4.7,Great,1748
4.8,3.7,4.9,4.6,4.8,4.6,4.7,4.8,Fair,1749
4.7,4.3,4.8,4.7,4.8,4.7,4.6,4.8,Good,1750
4.8,4.6,4.8,4.8,4.8,4.5,4.9,4.8,Great,1751
4.8,4.7,4.8,4.6,4.7,4.8,4.7,4.8,Fair,1752
4.8,4.9,4.9,4.8,4.7,4.6,4.8,4.8,Good,1753
4.7,4.6,4.8,4.7,4.6,4.7,4.8,4.8,Great,1754
4.3,3.6,4.5,4.4,4.2,4.0,4.4,4.0,Good,1755
4.9,4.3,5.0,4.8,4.9,4.8,4.9,4.8,Good,1756
4.8,4.3,4.8,4.8,4.8,4.7,4.8,4.8,Great,1757
4.4,4.2,4.4,4.6,4.6,4.1,4.4,4.0,Great,1758
4.8,3.7,4.9,4.8,4.8,4.7,4.9,4.8,Great,1759
4.5,4.2,4.7,4.6,4.5,4.3,4.7,4.3,Great,1760
4.8,4.7,4.8,4.8,4.7,4.6,4.8,4.8,Great,1761
4.8,4.7,4.9,4.8,4.8,4.7,4.9,4.8,Great,1762
4.8,4.6,4.8,4.8,4.7,4.7,4.8,4.8,Fair,1763
4.3,4.6,4.6,4.6,4.0,3.9,4.6,4.1,Fair,1764
4.6,4.2,4.8,4.7,4.6,4.4,4.7,4.5,Great,1765
4.8,4.6,4.8,4.9,4.8,4.6,4.8,4.8,Great,1766
4.7,5.0,4.7,4.7,4.7,4.5,4.9,4.7,Good,1767
4.9,3.7,5.0,4.8,5.0,4.6,5.0,5.0,Great,1768
4.2,4.6,4.2,4.0,4.8,3.8,4.2,4.4,Fair,1769
4.8,3.7,4.9,4.9,4.6,4.8,4.8,4.7,Fair,1770
4.5,4.1,4.5,4.5,4.4,4.4,4.8,4.4,Good,1771
5.0,4.5,5.0,5.0,4.9,4.9,5.0,5.0,Good,1772
4.8,5.0,5.0,4.9,4.8,4.2,5.0,5.0,Good,1773
4.2,5.0,4.3,4.0,4.2,4.3,4.3,4.4,Great,1774
4.7,4.8,5.0,4.9,4.9,4.4,4.7,4.6,Great,1775
4.6,2.7,4.7,4.6,4.6,4.5,4.7,4.6,Great,1776
5.0,4.8,5.0,4.8,5.0,4.7,5.0,5.0,Not Specified,1777
4.8,4.5,4.8,4.8,4.7,4.6,4.8,4.8,Good,1778
4.9,4.9,4.8,4.8,5.0,4.5,4.9,5.0,Good,1779
4.8,3.7,4.8,4.9,4.8,4.7,5.0,4.6,Good,1780
3.8,5.0,3.7,3.7,3.7,3.7,3.9,3.9,Great,1781
4.7,4.6,4.8,4.8,4.5,4.6,4.7,4.6,Good,1782
4.6,4.8,5.0,4.8,4.4,4.4,4.7,4.3,Great,1783
4.7,4.6,4.7,4.7,4.8,4.3,4.8,4.6,Fair,1784
4.7,4.7,4.8,4.8,4.6,4.6,4.8,4.7,Good,1785
4.7,4.8,4.7,4.7,4.6,4.7,4.8,4.8,Good,1786
4.7,4.6,4.8,4.6,4.6,4.5,4.6,4.8,Great,1787
4.5,2.8,4.5,4.7,4.6,3.8,4.8,4.3,Good,1788
4.7,4.6,4.7,4.6,4.8,4.4,4.7,4.7,Fair,1789
4.9,4.4,4.9,4.9,5.0,4.6,4.9,4.9,Good,1790
4.8,3.5,4.8,4.8,4.7,4.8,4.8,4.8,Good,1791
4.4,4.4,4.6,4.4,4.3,4.3,4.4,4.3,Good,1792
4.8,4.8,5.0,4.5,5.0,4.5,4.5,5.0,Great,1793
4.7,5.0,5.0,4.9,4.9,4.4,4.7,4.6,Fair,1794
4.8,1.0,4.9,4.8,4.8,4.6,4.9,4.8,Fair,1795
4.8,4.6,4.8,4.7,4.7,4.6,4.8,4.9,Good,1796
4.7,4.9,4.9,4.8,4.7,4.6,4.8,4.5,Good,1797
4.8,4.9,4.8,4.8,4.8,4.5,4.9,4.8,Great,1798
4.2,4.2,4.5,4.5,4.0,3.8,4.7,3.8,Good,1799
4.7,3.9,4.8,4.7,4.6,4.7,4.7,4.8,Good,1800
4.7,4.8,4.7,4.6,4.7,4.6,4.9,4.8,Great,1801
4.9,4.9,5.0,5.0,5.0,4.3,5.0,5.0,Fair,1802
4.8,4.7,4.9,4.8,4.6,4.6,4.8,4.9,Good,1803
4.9,4.4,5.0,5.0,5.0,4.7,4.9,4.9,Great,1804
4.6,4.6,4.8,4.7,4.6,4.5,4.7,4.6,Great,1805
4.8,4.9,4.9,4.8,4.8,4.7,4.9,4.7,Good,1806
4.9,4.8,4.9,4.9,4.9,4.8,4.9,4.9,Great,1807
4.9,4.9,4.9,4.9,5.0,4.6,4.9,4.9,Fair,1808
4.8,4.8,4.6,4.8,5.0,4.4,4.9,5.0,Good,1809
4.8,4.9,4.7,4.7,4.8,4.6,4.8,4.8,Fair,1810
4.1,4.7,4.5,4.2,3.9,3.7,4.2,4.1,Good,1811
3.7,4.3,3.9,3.8,4.1,3.3,3.8,4.0,Good,1812
4.8,4.7,4.9,4.8,4.7,4.7,4.8,4.8,Good,1813
4.9,4.7,5.0,5.0,5.0,4.0,5.0,5.0,Good,1814
4.6,4.8,4.8,4.6,4.5,4.5,4.7,4.6,Great,1815
4.7,2.7,4.9,4.7,4.6,4.4,4.9,4.7,Good,1816
4.8,4.9,4.9,4.8,4.7,4.7,4.7,4.8,Good,1817
4.8,3.9,4.9,4.9,4.7,4.7,4.9,4.8,Great,1818
4.7,4.5,4.8,4.7,4.7,4.7,4.8,4.8,Not Specified,1819
4.9,4.7,5.0,4.9,4.9,4.8,4.9,5.0,Good,1820
4.8,4.8,4.9,4.9,4.8,4.7,4.9,4.7,Great,1821
4.9,4.3,4.8,4.8,4.9,4.8,4.9,4.9,Good,1822
4.0,1.6,3.7,3.3,3.7,4.6,4.1,4.6,Not Specified,1823
4.8,4.1,4.8,4.7,4.8,4.7,4.8,4.8,Great,1824
4.8,4.6,5.0,4.9,5.0,4.5,4.9,4.7,Not Specified,1825
4.6,3.9,4.6,4.5,4.8,4.4,4.8,4.5,Great,1826
4.9,4.3,5.0,4.9,4.9,4.8,4.9,4.9,Good,1827
4.9,4.6,5.0,4.9,4.9,4.7,4.9,4.9,Good,1828
4.8,4.6,4.9,4.8,4.9,4.7,4.7,4.6,Fair,1829
4.9,1.3,4.8,4.9,4.9,4.7,4.9,4.8,Good,1830
4.7,4.8,4.8,4.7,4.7,4.6,4.7,4.6,Good,1831
4.8,4.5,4.9,4.8,4.8,4.6,4.9,4.7,Good,1832
4.8,4.6,4.3,4.8,5.0,4.8,5.0,5.0,Not Specified,1833
4.6,4.0,4.4,4.3,4.3,4.6,4.7,4.9,Good,1834
4.6,4.8,4.7,4.6,4.6,4.4,4.7,4.6,Good,1835
4.7,4.7,4.7,4.9,4.7,4.3,4.9,4.6,Great,1836
4.5,3.4,4.6,4.5,4.4,4.5,4.6,4.6,Great,1837
4.9,4.6,5.0,4.9,4.9,4.7,5.0,4.8,Great,1838
4.9,4.5,5.0,4.9,4.9,4.7,5.0,4.8,Great,1839
4.7,3.4,4.9,4.7,4.8,4.6,4.8,4.6,Good,1840
4.7,4.9,4.8,4.7,4.8,4.6,4.8,4.7,Great,1841
4.8,4.9,4.8,4.9,4.8,4.6,4.8,4.8,Good,1842
4.7,1.0,4.4,4.8,4.8,4.5,4.8,4.6,Good,1843
4.8,2.7,4.9,4.9,4.8,4.6,4.9,4.8,Good,1844
4.7,4.0,4.7,4.6,4.7,4.6,4.9,4.9,Good,1845
4.5,4.8,4.8,4.8,4.8,4.2,4.7,4.1,Good,1846
4.9,4.2,5.0,4.9,5.0,4.7,4.9,4.9,Not Specified,1847
4.7,4.4,4.8,4.8,4.8,4.4,4.7,4.7,Good,1848
4.6,4.3,4.6,4.6,4.4,4.4,4.7,4.6,Good,1849
4.8,4.3,4.8,4.7,4.7,4.7,4.9,4.9,Good,1850
4.7,4.7,4.7,4.6,4.6,4.7,4.7,4.8,Good,1851
4.7,2.7,4.9,4.8,4.7,4.4,4.7,4.6,Great,1852
4.7,4.4,4.9,4.9,4.3,4.6,4.9,4.5,Great,1853
4.6,4.5,4.6,4.5,4.4,4.6,4.7,4.8,Good,1854
4.9,4.6,5.0,4.9,5.0,4.9,5.0,4.9,Good,1855
4.7,3.7,4.6,4.6,4.6,4.6,4.7,4.8,Fair,1856
4.6,3.4,4.8,4.6,4.5,4.5,4.7,4.6,Great,1857
4.8,4.9,4.7,4.7,4.7,4.7,4.8,4.8,Great,1858
4.8,4.4,4.8,4.8,4.8,4.7,4.8,4.8,Great,1859
4.6,4.9,4.8,4.7,4.7,4.4,4.8,4.6,Good,1860
4.8,4.9,4.8,4.8,4.8,4.7,4.8,4.8,Good,1861
4.7,4.8,4.8,4.8,4.8,4.3,4.7,4.9,Not Specified,1862
4.8,3.7,4.9,4.9,4.6,4.6,4.8,4.8,Good,1863
4.8,4.5,4.9,4.9,4.8,4.6,4.8,4.8,Good,1864
4.8,3.2,4.8,4.8,4.8,4.8,4.9,4.9,Fair,1865
4.8,4.0,4.9,4.8,4.8,4.7,4.9,4.7,Good,1866
4.7,4.9,4.7,4.6,4.7,4.7,4.7,4.8,Fair,1867
4.7,4.4,4.5,4.8,4.8,4.5,4.9,4.7,Great,1868
4.8,4.8,4.8,4.8,4.8,4.6,4.7,4.8,Good,1869
4.3,4.7,4.4,4.3,4.2,4.2,4.5,4.4,Great,1870
4.7,4.5,4.8,4.8,4.8,4.3,4.7,4.9,Great,1871
4.8,4.8,4.9,4.9,4.7,4.7,4.9,4.7,Fair,1872
4.6,4.8,5.0,5.0,4.5,4.5,4.5,4.5,Great,1873
4.8,4.0,5.0,4.9,4.7,4.5,4.7,4.8,Good,1874
4.7,4.9,4.8,4.7,4.7,4.6,4.8,4.7,Great,1875
4.6,4.9,4.6,4.6,4.5,4.5,4.7,4.9,Fair,1876
4.7,3.5,4.8,4.6,4.7,4.5,4.7,4.7,Good,1877
4.5,2.0,4.9,4.9,4.2,4.3,4.8,4.2,Good,1878
4.8,4.7,4.9,4.8,4.7,4.6,4.8,4.7,Good,1879
4.6,4.5,4.8,4.8,4.3,4.3,4.7,4.6,Great,1880
3.0,4.3,3.0,4.0,5.0,2.0,4.0,1.0,Great,1881
4.8,4.2,4.8,4.7,4.8,4.7,4.8,4.8,Fair,1882
4.8,4.9,4.8,4.8,4.8,4.8,4.8,4.9,Good,1883
4.1,3.9,4.3,4.5,4.3,4.0,4.3,3.7,Good,1884
4.0,4.6,4.1,4.2,4.3,3.7,4.2,3.8,Great,1885
4.8,4.9,4.9,4.7,4.9,4.7,4.9,4.9,Good,1886
3.5,4.7,3.7,4.2,3.3,3.0,4.5,2.9,Good,1887
4.9,4.4,4.9,5.0,4.9,4.6,5.0,5.0,Fair,1888
4.6,4.5,4.8,4.7,4.5,4.5,4.7,4.6,Great,1889
4.8,4.5,4.8,4.8,4.8,4.8,4.8,4.9,Not Specified,1890
