Year,Make,Model,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,ID_Vehiculo
2019,Audi,Q8 3.0T Prestige,AWD,17,22,Gasoline,Automatic,3.0L V6,817
2019,Toyota,RAV4 LE,AWD,25,33,Gasoline,Automatic,2.5L I4 16V PDI DOHC,818
2019,Infiniti,QX60 Luxe,AWD,19,26,Gasoline,CVT,3.5L V6 24V GDI DOHC,819
2012,Cadillac,Escalade ESV Premium,AWD,13,18,Flex Fuel,Automatic,6.2L V8 16V MPFI OHV Flexible Fuel,820
2019,Honda,CR-V EX,AWD,27,33,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,821
2020,Kia,Telluride S,FWD,20,26,Gasoline,Automatic,3.8L V6 24V GDI DOHC,822
2020,Kia,Telluride SX,AWD,19,24,Gasoline,Automatic,3.8L V6 24V GDI DOHC,823
2020,Lincoln,Nautilus Reserve,AWD,20,25,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,824
2019,Buick,Encore Essence,AWD,24,29,Gasoline,Automatic,1.4L I4 16V GDI DOHC Turbo,825
2018,Jeep,Grand Cherokee Trailhawk,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,826
2021,Chevrolet,Corvette Stingray w/2LT,RWD,15,27,Gasoline,Automatic,6.2L V8 16V GDI OHV,827
2021,Jeep,Grand Cherokee Trailhawk,4WD,18,25,Gasoline,Automatic,5.7L V8 16V MPFI OHV,828
2019,Mercedes-Benz,CLA 250 CLA 250,AWD,24,32,Flex Fuel,Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,829
2018,Acura,TLX V6,FWD,20,32,Gasoline,Automatic,3.5L V6 24V GDI SOHC,830
2020,Volkswagen,Tiguan 2.0T SE,FWD,22,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,831
2020,Jeep,Grand Cherokee Limited,4WD,18,25,Gasoline,Automatic,5.7L V8 16V MPFI OHV,832
2017,Land,Rover Range Rover Sport 5.0L Supercharged SVR,4WD,14,19,Gasoline,Automatic,5.0L V8 32V GDI DOHC Supercharged,833
2019,Acura,RDX Technology Package,AWD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,834
2019,Land,Rover Range Rover Sport Autobiography,4WD,17,22,Gasoline,Automatic,5.0L V8 32V GDI DOHC Supercharged,835
2020,Mercedes-Benz,GLC 300 4MATIC Coupe,AWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,836
2020,Lexus,NX 300,FWD,22,28,Gasoline,Automatic,2.0L I4 16V PDI DOHC Turbo,837
2020,Ford,Ranger Lariat,4WD,20,24,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,838
2021,Bmw,X1 xDrive28i,AWD,23,31,Gasoline,Automatic,4 Cylinder Engine,839
2017,Jeep,Grand Cherokee Limited,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,840
2019,Subaru,Impreza 2.0i Premium,AWD,28,38,Gasoline,CVT,2.0L H4 16V GDI DOHC,841
2021,Acura,TLX A-Spec,FWD,22,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,842
2019,Infiniti,QX50 ESSENTIAL,AWD,24,30,Gasoline,CVT,2.0L I4 16V PDI DOHC Turbo,843
2014,Hyundai,Veloster Turbo,FWD,24,33,Gasoline,Manual,201.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,844
2015,Ford,Mustang GT Premium,RWD,15,25,Gasoline,Automatic,5.0L V8 32V MPFI DOHC,845
2020,Cadillac,XT6 Premium Luxury AWD,AWD,17,24,Gasoline,Automatic,3.6L V6 24V GDI DOHC,846
2019,Subaru,Forester Touring,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,847
2016,Bmw,340 i xDrive,AWD,22,33,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,848
2021,Subaru,Outback Limited XT,AWD,23,30,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,849
2021,Jeep,Wrangler Unlimited Sport,4WD,17,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,850
2020,Kia,Sorento LX,FWD,19,26,Gasoline,Automatic,V6 Cylinder Engine,851
2015,Bmw,328 i,RWD,23,35,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,852
2015,Mercedes-Benz,SLK-Class SLK 250,RWD,22,32,Gasoline,Automatic,1.8L I4 16V GDI DOHC Turbo,853
2021,Ram,1500 Limited,4WD,15,21,Gasoline,Automatic,5.7L V8 16V MPFI OHV,854
2020,Toyota,Tacoma TRD Off Road,4WD,18,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC,855
2017,Subaru,Outback 2.5i Limited,AWD,25,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,856
2018,Audi,A6 2.0T quattro Sport,AWD,22,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,857
2021,Toyota,Tundra SR5,RWD,13,17,Gasoline,Automatic,5.7L V8 32V MPFI DOHC,858
2016,Acura,RDX Base,FWD,20,29,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,859
2021,Nissan,Rogue SV,FWD,26,34,Gasoline,CVT,2.5L I4 16V GDI DOHC,860
2016,Jeep,Grand Cherokee Laredo,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,861
2020,Infiniti,QX60 Pure,AWD,19,26,Gasoline,CVT,3.5L V6 24V GDI DOHC,862
2017,Jaguar,F-PACE 35t R-Sport,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,863
2019,Nissan,Rogue SL,FWD,26,33,Gasoline,CVT,2.5L I4 16V MPFI DOHC,864
2021,Mazda,CX-5 Grand Touring,FWD,25,31,Gasoline,Automatic,2.5L I4 16V GDI DOHC,865
2010,Mazda,Mazda3 i Sport,FWD,24,33,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,866
2017,Ford,Expedition EL Limited,RWD,15,20,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,867
2017,Kia,Forte LX,FWD,29,38,Gasoline,Unknown,2.0L,868
2014,Mercedes-Benz,E-Class E 350,RWD,21,30,â,Automatic,3.5L V6 24V GDI DOHC,869
2016,Jeep,Wrangler Unlimited Rubicon,4WD,16,21,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,870
2019,Bmw,X6 xDrive35i,AWD,18,24,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,871
2019,Mazda,CX-5 Touring,FWD,25,31,Gasoline,Automatic,2.5L I4 16V GDI DOHC,872
2019,Acura,RDX Base,FWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,873
2019,Acura,RDX A-Spec,AWD,21,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,874
2018,Subaru,Outback 2.5i Limited,AWD,25,32,Gasoline,CVT,2.5L,875
2018,Ford,Explorer Limited,FWD,19,27,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,876
2007,Cadillac,DTS,FWD,17,25,Gasoline,Automatic,4.6L V8 32V MPFI DOHC,877
2008,Chevrolet,Silverado 2500 LTZ H/D Crew Cab,4WD,0,0,Diesel,Automatic,365.0HP 6.6L 8 Cylinder Engine Diesel Fuel,878
2017,Nissan,Murano SL,AWD,21,28,Gasoline,CVT,3.5L V6 24V MPFI DOHC,879
2020,Gmc,Yukon SLT,RWD,15,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,880
2019,Ford,F-150 Lariat,4WD,19,24,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,881
2020,Subaru,Outback Limited XT,AWD,23,30,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,882
2013,Ford,Focus Titanium,FWD,26,36,Gasoline,Automatic,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,883
2018,Bmw,M2 Base,RWD,18,26,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,884
2021,Ram,1500 Big Horn,RWD,20,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,885
2018,Jeep,Wrangler Unlimited Sahara,4WD,17,23,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,886
2019,Mazda,CX-9 Grand Touring,FWD,22,28,Gasoline,Automatic,2.5L I4 16V GDI DOHC Turbo,887
2018,Mercedes-Benz,C-Class C 300 4MATIC,AWD,22,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,888
2019,Jeep,Grand Cherokee Summit,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,889
2020,Honda,Pilot Touring 8-Passenger,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,890
2021,Honda,Pilot EX-L,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,891
2003,Mercedes-Benz,SL-Class SL500 Roadster,RWD,15,22,Gasoline,Automatic,5.0L V8 24V MPFI SOHC,892
2020,Chevrolet,Traverse LT Cloth,AWD,17,25,Gasoline,Automatic,V6 Cylinder Engine,893
2019,Subaru,Crosstrek 2.0i Limited,AWD,27,33,Gasoline,CVT,2.0L H4 16V GDI DOHC,894
2021,Audi,RS 5 2DR 2.9 TFSI QTRO,AWD,18,25,Gasoline,Automatic,Twin Turbo Premium Unleaded V-6 2.9 L/177,895
2017,Honda,CR-V EX-L,AWD,27,33,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,896
2019,Chrysler,Pacifica Touring-L,FWD,19,28,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,897
2019,Kia,Optima LX,FWD,24,33,Gasoline,Automatic,2.4L I4 16V GDI DOHC,898
2016,Subaru,Impreza 2.0i Premium,AWD,28,37,Gasoline,CVT,2.0L H4 16V MPFI DOHC,899
2021,Subaru,Outback Limited,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,900
2016,Toyota,Tundra 1794,4WD,13,17,Gasoline,Automatic,5.7L V8 32V MPFI DOHC,901
2020,Chevrolet,Traverse High Country,AWD,17,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,902
2020,Mitsubishi,Mirage G4 LE,FWD,35,41,Gasoline,CVT,1.2L I3 12V MPFI DOHC,903
2019,Maserati,Ghibli S Q4,AWD,16,24,Gasoline,Automatic,3.0L V6,904
2017,Toyota,RAV4 XLE,FWD,23,30,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,905
2019,Kia,Sorento LX,FWD,22,29,Gasoline,Automatic,2.4L I4 16V GDI DOHC,906
2020,Kia,Telluride EX,AWD,19,24,Gasoline,Automatic,3.8L V6 24V GDI DOHC,907
2018,Infiniti,Q50 3.0t LUXE,RWD,20,29,Gasoline,Automatic,V6 Cylinder Engine,908
2018,Infiniti,Q50 3.0t LUXE,AWD,19,27,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,909
2021,Mercedes-Benz,GLA 250 Base 4MATIC,AWD,24,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,910
2019,Lincoln,Navigator L Select,RWD,16,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,911
2020,Dodge,Durango R/T,AWD,14,22,Gasoline,Automatic,5.7L V8 16V MPFI OHV,912
2018,Lexus,ES 350 Base,FWD,21,30,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,913
2020,Lexus,GX 460 Luxury,4WD,15,19,Gasoline,Automatic,4.6L V8 32V MPFI DOHC,914
2019,Bmw,430 i xDrive,AWD,22,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,915
2013,Lincoln,MKZ Base,FWD,22,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,916
2011,Mazda,Mazda3 s Sport,FWD,22,29,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,917
2020,Honda,Civic LX,FWD,30,38,Gasoline,CVT,2.0L I4 16V MPFI DOHC,918
2019,Buick,Enclave Essence,AWD,17,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,919
2019,Mercedes-Benz,G-Class G 550 4MATIC,AWD,13,17,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,920
2019,Bmw,740 i xDrive,AWD,20,29,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,921
2021,Nissan,Rogue SV,AWD,25,32,Gasoline,CVT,2.5L I4 16V GDI DOHC,922
2019,Ford,Flex SEL,AWD,16,22,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,923
2019,Mercedes-Benz,C-Class C 300 4MATIC,AWD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,924
2019,Chevrolet,Trax LT,FWD,26,31,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,925
2019,Audi,Q7 55 Premium Plus,AWD,19,25,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,926
2021,Land,Rover Range Rover P525 HSE Westminster,4WD,16,21,Gasoline,Automatic,V8,927
2013,Bmw,328 i xDrive,AWD,22,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,928
2018,Chevrolet,Silverado 1500 LT,4WD,17,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,929
2019,Jeep,Wrangler Unlimited Sahara,4WD,17,23,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,930
2006,Toyota,4Runner Limited,RWD,18,22,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,931
2018,Infiniti,QX30 Premium,AWD,21,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,932
2019,Ford,Edge Titanium,AWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,933
2014,Honda,Odyssey EX-L,FWD,19,28,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,934
2020,Mercedes-Benz,AMG G 63 Base,AWD,13,15,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,935
2019,Nissan,Rogue SL,AWD,25,32,Gasoline,CVT,2.5L I4 16V MPFI DOHC,936
2006,Jeep,Wrangler Unlimited Rubicon,4WD,15,19,Gasoline,Automatic,4.0L I6 12V MPFI OHV,937
2019,Subaru,Forester Base (CVT),AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,938
2018,Acura,TLX Technology,FWD,23,33,Gasoline,Automatic,2.4L I4 16V GDI DOHC,939
2018,Cadillac,Escalade ESV Luxury,RWD,14,23,Gasoline,Automatic,6.2L V8 16V GDI OHV,940
2019,Jeep,Wrangler Sport,4WD,17,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,941
2020,Chevrolet,Trax LS,FWD,26,31,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,942
2020,Nissan,Rogue S,FWD,26,33,Gasoline,CVT,2.5L I4 16V MPFI DOHC,943
2020,Honda,Odyssey EX-L w/Navigation/RES,FWD,19,28,Gasoline,Automatic,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,944
2015,Acura,MDX 3.5L Technology Package,AWD,18,27,Gasoline,Automatic,V6 Cylinder Engine,945
2017,Genesis,G90 5.0 Ultimate,RWD,16,24,Gasoline,Automatic,5.0L V8 32V GDI DOHC,946
2021,Volvo,S60 T5 Momentum,FWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,947
2021,Mitsubishi,Outlander Sport 2.0 SE,4WD,23,29,Gasoline,CVT,2.0L I4 16V MPFI DOHC,948
2016,Porsche,Cayenne S,AWD,17,24,Gasoline,Automatic,3.6L V6 24V GDI DOHC Twin Turbo,949
2020,Lincoln,MKZ Reserve,FWD,20,31,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,950
2022,Toyota,Corolla LE,FWD,30,38,Gasoline,CVT,1.8L I4 16V MPFI DOHC,951
2005,Lexus,ES 330 Base (A5),FWD,21,29,Gasoline,Automatic,3.3L V6 24V MPFI DOHC,952
2021,Mercedes-Benz,GLE 350 4MATIC,AWD,19,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,953
2021,Bmw,X3 sDrive30i,RWD,25,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,954
2015,Mercedes-Benz,S-Class S 550,RWD,17,26,Gasoline,Automatic,4.7L V8 32V GDI DOHC Twin Turbo,955
2020,Cadillac,XT6 Premium Luxury FWD,FWD,18,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,956
2019,Mazda,CX-9 Touring,AWD,20,26,Gasoline,Automatic,2.5L I4 16V GDI DOHC Turbo,957
2021,Tesla,Model 3 Standard Range Plus,RWD,150,133,â,Automatic,Electric,958
2020,Toyota,Camry,FWD,28,39,Gasoline,Automatic,2.5L I4 16V PDI DOHC,959
2021,Kia,Sorento S,FWD,24,29,Gasoline,Automatic,2.5L I4 16V PDI DOHC,960
2018,Bmw,530 i xDrive,AWD,23,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,961
2017,Infiniti,QX50 Base,AWD,17,24,Gasoline,Automatic,Premium Unleaded V-6 3.7 L/226,962
2018,Toyota,RAV4 LE,FWD,23,30,Gasoline,Automatic,4 Cylinder Engine,963
2019,Hyundai,Santa Fe Ultimate 2.0T,FWD,20,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,964
2018,Gmc,Terrain Denali,FWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,965
2021,Lexus,GX 460 Base,4WD,15,19,Gasoline,Automatic,4.6L V8 32V MPFI DOHC,966
2021,Volkswagen,Tiguan 2.0T SE,FWD,23,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,967
2016,Toyota,RAV4 Hybrid Limited,AWD,34,31,Hybrid,CVT,2.5L I4 16V MPFI DOHC Hybrid,968
2021,Volvo,S60 T6 Inscription,AWD,21,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC,969
2015,Subaru,Forester 2.5i Premium,AWD,24,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,970
2020,Bentley,Bentayga Design Edition,AWD,14,23,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,971
2019,Volvo,S90 T6 Momentum,AWD,21,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC,972
2019,Hyundai,Kona SEL,AWD,25,30,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,973
2019,Ford,Edge ST,AWD,19,26,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,974
2019,Mercedes-Benz,AMG GLC 43 Base 4MATIC,AWD,19,25,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,975
2018,Volkswagen,Atlas 3.6L SE w/Technology,AWD,17,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,976
2017,Ford,F-150 XL,4WD,17,23,Flex Fuel,Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,977
2019,Honda,Pilot EX,AWD,18,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,978
2019,Porsche,911 Carrera 4S,AWD,20,28,Gasoline,Automatic,3.0L H6 24V GDI DOHC Twin Turbo,979
2017,Bmw,M2 Base,RWD,18,26,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,980
2020,Acura,MDX 3.5L,AWD,19,26,Gasoline,Automatic,V6 Cylinder Engine,981
2019,Audi,Q8 3.0T Premium Plus,AWD,17,22,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,982
2020,Mitsubishi,Outlander Sport,FWD,24,30,Gasoline,CVT,2.0L I4 16V MPFI DOHC,983
2019,Lexus,RX 350 F Sport,FWD,20,28,Gasoline,Automatic,3.5L V6 24V PDI DOHC,984
2022,Toyota,Highlander Hybrid Limited,AWD,35,34,Hybrid,CVT,2.5L I4 16V PDI DOHC Hybrid,985
2020,Chevrolet,Malibu LT,FWD,29,36,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,986
2019,Mercedes-Benz,CLA 250 Base 4MATIC,AWD,24,32,Flex Fuel,Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,987
2018,Tesla,Model 3 Long Range,AWD,120,112,Electric,Automatic,Electric,988
2016,Audi,S3 2.0T Premium Plus,AWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,989
2018,Audi,Q7 2.0T Premium Plus,AWD,19,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,990
2017,Chevrolet,Cruze LS,FWD,30,40,Gasoline,Automatic,1.4L I4 16V GDI DOHC Turbo,991
2021,Mazda,Mazda6 Touring,FWD,26,35,Gasoline,Automatic,2.5L I4 16V GDI DOHC,992
2021,Honda,Accord EX-L,FWD,30,38,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,993
2020,Ford,Escape SE,FWD,27,33,Gasoline,Automatic,1.5L I3 12V GDI DOHC Turbo,994
2018,Ford,Flex Limited,FWD,16,23,Gasoline,Automatic,V6 Cylinder Engine,995
2018,Infiniti,Q50 3.0t LUXE,RWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,996
2020,Subaru,Ascent Premium 8-Passenger,AWD,21,27,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,997
2019,Gmc,Acadia Denali,AWD,17,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,998
2013,Lamborghini,Aventador LP700-4,AWD,10,16,Gasoline,Automatic,6.5L V12 48V MPFI DOHC,999
2020,Lincoln,Aviator Standard RWD,RWD,18,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1000
2018,Volvo,S90 T6 Inscription,AWD,22,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1001
2014,Chevrolet,Cruze 1LT,FWD,26,38,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,1002
2013,Lincoln,MKX Base,AWD,17,23,Gasoline,Automatic,3.7L V6 24V MPFI DOHC,1003
2019,Land,Rover Range Rover 3.0L V6 Supercharged HSE,4WD,17,23,Gasoline,Automatic,V6,1004
2019,Porsche,Cayenne Base,AWD,19,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,1005
2021,Toyota,RAV4 Limited,AWD,25,33,Gasoline,Automatic,2.5L I4 16V PDI DOHC,1006
2013,Lincoln,MKZ Base,FWD,22,33,Gasoline,Automatic,3.7L V6 24V MPFI DOHC,1007
2021,Volkswagen,Tiguan 2.0T SEL,AWD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1008
2020,Alfa,Romeo Stelvio Base,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI SOHC Turbo,1009
2019,Gmc,Acadia SLE-1,FWD,21,26,Gasoline,Automatic,2.5L I4 16V GDI DOHC,1010
2019,Subaru,Legacy 2.5i Premium,AWD,25,34,Gasoline,CVT,2.5L H4 16V MPFI DOHC,1011
2021,Toyota,Corolla SE,FWD,31,40,Gasoline,CVT,2.0L I4 16V PDI DOHC,1012
2015,Mercedes-Benz,GLA-Class GLA 250 4MATIC,AWD,24,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1013
2017,Jeep,Renegade Limited,FWD,22,30,Flex Fuel,Automatic,2.4L I4 16V MPFI SOHC Flexible Fuel,1014
2015,Toyota,Venza XLE,FWD,20,26,Gasoline,Automatic,2.7L I4 16V MPFI DOHC,1015
2018,Land,Rover Range Rover Velar P380 SE R-Dynamic,4WD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,1016
2021,Hyundai,Sonata SE,FWD,28,38,Gasoline,Automatic,2.5L I4 16V PDI DOHC,1017
2020,Jeep,Wrangler Unlimited Sport,4WD,17,23,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1018
2021,Ram,1500 Limited,4WD,15,21,Diesel,Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,1019
2021,Bmw,330 i xDrive,AWD,25,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1020
2021,Tesla,Model 3 Long Range,AWD,141,127,â,Automatic,0 0.0,1021
2021,Mercedes-Benz,C-Class C 300,RWD,23,35,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1022
2014,Audi,RS 5 4.2,AWD,16,23,Gasoline,Automatic,4.2L V8 32V GDI DOHC,1023
2022,Porsche,911 Turbo,AWD,15,20,Gasoline,Automatic,3.8L H6 24V GDI DOHC Twin Turbo,1024
2019,Mercedes-Benz,S-Class S 450 4MATIC,AWD,18,28,Gasoline,Automatic,V6 Cylinder Engine,1025
2019,Volvo,XC90 T6 Momentum,AWD,19,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1026
2020,Volvo,XC90 T6 Inscription 6 Passenger,AWD,18,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1027
2019,Volkswagen,Tiguan 2.0T SE,FWD,22,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1028
2018,Subaru,Outback 3.6R Limited,AWD,20,27,Gasoline,CVT,3.6L H6 24V MPFI DOHC,1029
2018,Hyundai,Kona Limited,FWD,28,32,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,1030
2011,Toyota,Avalon Limited,FWD,20,29,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1031
2019,Toyota,Highlander XLE,AWD,20,26,Gasoline,Automatic,V6 Cylinder Engine,1032
2021,Bmw,X1 xDrive28i,AWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1033
2017,Mercedes-Benz,C-Class C 300,RWD,24,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1034
2021,Jeep,Grand Cherokee Limited,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1035
2020,Toyota,RAV4 Limited,FWD,27,35,Gasoline,Automatic,2.5L I4 16V PDI DOHC,1036
2021,Toyota,Corolla LE,FWD,30,38,Gasoline,CVT,1.8L I4 16V MPFI DOHC,1037
2019,Toyota,Corolla LE,FWD,28,36,Gasoline,CVT,1.8L I4 16V MPFI DOHC,1038
2018,Subaru,Crosstrek 2.0i,AWD,27,33,Gasoline,CVT,2.0L H4 16V GDI DOHC,1039
2020,Volkswagen,Tiguan 2.0T S,FWD,22,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1040
2018,Bmw,X2 sDrive28i,FWD,23,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1041
2019,Subaru,Outback 3.6R Touring,AWD,20,27,Gasoline,CVT,3.6L H6 24V MPFI DOHC,1042
2007,Toyota,Camry LE,FWD,22,31,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1043
2015,Acura,RDX Base,FWD,20,28,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,1044
2015,Chevrolet,Tahoe LT,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,1045
2016,Acura,ILX Premium & A-SPEC Packages,FWD,25,36,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1046
2016,Chevrolet,Tahoe LTZ,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,1047
2017,Toyota,4Runner Limited,4WD,17,20,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,1048
2020,Ford,Ranger XL,4WD,20,24,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1049
2018,Mercedes-Benz,C-Class C 300 4MATIC,AWD,22,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1050
2020,Ram,1500 Limited,4WD,19,24,Hybrid,Automatic,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,1051
2020,Audi,Q5 45 Premium Plus,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1052
2017,Lincoln,MKZ Premiere,AWD,20,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1053
